file,year,subject,problem,risk_type,dependency,recommended_action
latex-project/content/split_applied/applied_2016.tex,2016,applied,4,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2016.tex,2016,applied,5,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2016.tex,2016,applied,6,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2016.tex,2016,applied,7,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2016.tex,2016,applied,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2016.tex,2016,applied,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2016.tex,2016,applied,10,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,1,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2017.tex,2017,applied,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2017.tex,2017,applied,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,6,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,7,THEOREM_DEP+SOURCE_ALIGN_RISK,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2017.tex,2017,applied,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2017.tex,2017,applied,10,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2018.tex,2018,applied,1,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,3,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2018.tex,2018,applied,4,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,6,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,7,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2018.tex,2018,applied,10,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2019.tex,2019,applied,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2019.tex,2019,applied,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2019.tex,2019,applied,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2019.tex,2019,applied,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2019.tex,2019,applied,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2019.tex,2019,applied,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2019.tex,2019,applied,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2019.tex,2019,applied,8,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2019.tex,2019,applied,9,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2020.tex,2020,applied,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2020.tex,2020,applied,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2020.tex,2020,applied,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2020.tex,2020,applied,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2020.tex,2020,applied,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2020.tex,2020,applied,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2021.tex,2021,applied,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2021.tex,2021,applied,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2021.tex,2021,applied,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2021.tex,2021,applied,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2021.tex,2021,applied,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2021.tex,2021,applied,6,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2022.tex,2022,applied,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2022.tex,2022,applied,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2022.tex,2022,applied,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2022.tex,2022,applied,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2022.tex,2022,applied,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2022.tex,2022,applied,6,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2023.tex,2023,applied,1,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2023.tex,2023,applied,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2023.tex,2023,applied,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_applied/applied_2023.tex,2023,applied,4,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2023.tex,2023,applied,5,THEOREM_DEP+SOURCE_ALIGN_RISK,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2023.tex,2023,applied,6,THEOREM_DEP+SOURCE_ALIGN_RISK,source,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2024.tex,2024,applied,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2024.tex,2024,applied,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2024.tex,2024,applied,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2024.tex,2024,applied,4,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2024.tex,2024,applied,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2024.tex,2024,applied,6,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2025.tex,2025,applied,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2025.tex,2025,applied,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2025.tex,2025,applied,3,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2025.tex,2025,applied,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2025.tex,2025,applied,5,THEOREM_DEP+SOURCE_ALIGN_RISK,"individual, maximum principle",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2025.tex,2025,applied,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2026.tex,2026,applied,1,THEOREM_DEP,Poincare,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2026.tex,2026,applied,2,THEOREM_DEP,Sobolev embedding,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2026.tex,2026,applied,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_applied/applied_2026.tex,2026,applied,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_applied/applied_2026.tex,2026,applied,5,STATEMENT_RISK+THEOREM_DEP,counterexample,Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_applied/applied_2026.tex,2026,applied,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,1,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,6,THEOREM_DEP,Stokes,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,8,THEOREM_DEP,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,9,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,10,THEOREM_DEP,Morse,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,11,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2010.tex,2010,geometry,12,THEOREM_DEP,Stokes,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,1,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,2,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,4,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,8,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,9,THEOREM_DEP,Stokes,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,10,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,11,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2011.tex,2011,geometry,12,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,2,THEOREM_DEP,"Frobenius, Frobenius theorem",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,8,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,9,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,10,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,11,THEOREM_DEP,Stokes,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2012.tex,2012,geometry,12,THEOREM_DEP,"Gauss-Bonnet, Stokes",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,1,THEOREM_DEP+SOURCE_ALIGN_RISK,pinch,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,2,STATEMENT_RISK+THEOREM_DEP+SOURCE_ALIGN_RISK,false,Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,3,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,4,THEOREM_DEP+SOURCE_ALIGN_RISK,individual,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,6,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,7,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,10,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,11,THEOREM_DEP+SOURCE_ALIGN_RISK,index form,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2013.tex,2013,geometry,12,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,1,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,3,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,4,STATEMENT_RISK+THEOREM_DEP,counterexample,Keep original statement; add counterexample/missing-hypothesis note and prove corrected intended version.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,5,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,8,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,9,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,10,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2014.tex,2014,geometry,11,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,1,THEOREM_DEP,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,4,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,5,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,6,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,7,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,8,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,9,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,10,THEOREM_DEP,maximum principle,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,11,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2015.tex,2015,geometry,12,OK,,No action unless subject reviewer finds a mathematical gap.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,1,THEOREM_DEP+SOURCE_ALIGN_RISK,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,2,THEOREM_DEP+SOURCE_ALIGN_RISK,de Rham,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,3,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,4,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,5,THEOREM_DEP+SOURCE_ALIGN_RISK,"Hodge, de Rham",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,6,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,7,THEOREM_DEP+SOURCE_ALIGN_RISK,"pinch, pinching",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,9,THEOREM_DEP+SOURCE_ALIGN_RISK,"Frobenius, Frobenius theorem",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,10,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,11,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2016.tex,2016,geometry,12,THEOREM_DEP+SOURCE_ALIGN_RISK,Stokes,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,1,THEOREM_DEP+SOURCE_ALIGN_RISK,Poincaré,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,4,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,5,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,6,THEOREM_DEP+SOURCE_ALIGN_RISK,"pinch, pinching",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,7,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,8,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2017.tex,2017,geometry,10,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,1,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,2,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,3,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,4,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,5,THEOREM_DEP+SOURCE_ALIGN_RISK,Morse,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,6,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,7,THEOREM_DEP+SOURCE_ALIGN_RISK,pinch,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,8,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,9,SOURCE_ALIGN_RISK,,Verify against individual/team/year source PDF; do not rewrite if OCR/source is uncertain.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,10,THEOREM_DEP+SOURCE_ALIGN_RISK,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,11,THEOREM_DEP+SOURCE_ALIGN_RISK,Gauss-Bonnet,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2018.tex,2018,geometry,12,THEOREM_DEP+SOURCE_ALIGN_RISK,"pinch, pinching",Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,1,THEOREM_DEP,de Rham,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,2,THEOREM_DEP,,Classify dependency as allowed prerequisite or expand proof/special case if it is the tested point.
latex-project/content/split_geometry/geometry_2019.tex,2019,geometry,3,OK,,No action unless subject reviewer finds a mathematical gap.
